106162799,116.0003298,39.60156756
106741325,116.0027147,39.59992338
106190593,116.0051252,39.60250227
106003828,116.0063206,39.59659952
106006181,116.0019151,39.61739888
106029871,116.0005932,39.61392113
106133660,115.9954922,39.61541714
106608625,116.0054448,39.6227417
106606148,116.0046182,39.62424752
106207602,115.9885189,39.61325812
106179763,115.9883774,39.61325271
106678564,115.988229,39.61355434
106123967,115.990102,39.6209404
8630637300,116.0073476,39.62520398
106606148,116.0046182,39.62424752
106608625,116.0054448,39.6227417
8630637300,116.0073476,39.62520398
8650005645,115.9979573,39.63054271
106006181,116.0019151,39.61739888
8650004459,116.0017312,39.63086115
106095278,115.9942599,39.6302236
106123967,115.990102,39.6209404
8650004459,116.0017312,39.63086115
8650005645,115.9979573,39.63054271
106787118,115.9950678,39.6321814
106095278,115.9942599,39.6302236
106007631,115.9913753,39.63016305
106180456,115.999185,39.65114142
106214924,116.0003171,39.67696135
100131517,115.9953799,39.68949953
226611588,116.0010078,39.70486371
106213364,116.0001807,39.70244387
106718454,116.0021695,39.70222184
226611223,116.0046962,39.70335865
106222094,116.0027312,39.7005693
8630585933,116.0060525,39.70023431
106721833,116.0097373,39.70987184
106159644,115.9897986,39.7068686
106090252,115.9983475,39.76713617
8630333926,115.9986843,39.78815114
8630333926,115.9986843,39.78815114
8630582099,115.9926182,39.7911433
106593221,116.0088954,39.79012019
106507152,115.9968625,40.13635734
106190593,116.0051252,39.60250227
106003828,116.0063206,39.59659952
106741325,116.0027147,39.59992338
106162799,116.0003298,39.60156756
106622939,116.0118145,39.60654343
106640132,116.0151896,39.59543101
106622939,116.0118145,39.60654343
8630637300,116.0073476,39.62520398
106608625,116.0054448,39.6227417
106606148,116.0046182,39.62424752
106006181,116.0019151,39.61739888
8650004459,116.0017312,39.63086115
106029871,116.0005932,39.61392113
106501216,116.0131009,39.67086599
106185787,116.0069988,39.67673853
106214924,116.0003171,39.67696135
106185787,116.0069988,39.67673853
8630791287,116.0088314,39.68729077
226611223,116.0046962,39.70335865
8630585933,116.0060525,39.70023431
106718454,116.0021695,39.70222184
106222094,116.0027312,39.7005693
226611588,116.0010078,39.70486371
106721833,116.0097373,39.70987184
106213364,116.0001807,39.70244387
106721833,116.0097373,39.70987184
106133739,116.0109559,39.71359303
106606629,116.0129538,39.71426815
8630870227,116.0139149,39.71305187
100020307,116.0134976,39.71414577
106787401,116.0092205,39.71769233
106000147,116.0091292,39.71829514
226611588,116.0010078,39.70486371
106000147,116.0091292,39.71829514
106787401,116.0092205,39.71769233
8630463939,116.0075568,39.72573734
106133739,116.0109559,39.71359303
106606629,116.0129538,39.71426815
100020307,116.0134976,39.71414577
8630463939,116.0075568,39.72573734
106000147,116.0091292,39.71829514
106787401,116.0092205,39.71769233
106188438,116.0088478,39.76261046
106593221,116.0088954,39.79012019
106790819,116.0109922,39.81939783
106252494,116.0149552,39.81625853
106197681,116.0077566,40.00764292
106716438,116.0200934,39.5988604
106807216,116.0173479,39.59627766
106640132,116.0151896,39.59543101
106797587,116.0182509,39.59570021
106602205,116.0224792,39.59860334
226545997,116.0236813,39.59997616
8630103168,116.0232305,39.59723521
8630334079,116.023361,39.59731861
106246174,116.0245562,39.60001471
106622939,116.0118145,39.60654343
106264133,116.0212907,39.64975661
106501216,116.0131009,39.67086599
106185787,116.0069988,39.67673853
106689363,116.014736,39.68334296
8630137547,116.0223102,39.68331241
106681911,116.0227076,39.68368663
106599924,116.0226022,39.68386235
106022048,116.0154388,39.68688862
106185787,116.0069988,39.67673853
8630791287,116.0088314,39.68729077
106501216,116.0131009,39.67086599
106022048,116.0154388,39.68688862
106689363,116.014736,39.68334296
8630791287,116.0088314,39.68729077
106599924,116.0226022,39.68386235
106681911,116.0227076,39.68368663
8630137547,116.0223102,39.68331241
106041449,116.0237144,39.70421165
8610118492,116.0238029,39.70582714
106721833,116.0097373,39.70987184
8630585933,116.0060525,39.70023431
226611223,116.0046962,39.70335865
8630870227,116.0139149,39.71305187
100020307,116.0134976,39.71414577
106133739,116.0109559,39.71359303
106606629,116.0129538,39.71426815
8630870227,116.0139149,39.71305187
100020307,116.0134976,39.71414577
106606629,116.0129538,39.71426815
106133739,116.0109559,39.71359303
106721833,116.0097373,39.70987184
106787401,116.0092205,39.71769233
106000147,116.0091292,39.71829514
8630273275,116.0193209,39.71998793
106182420,116.0162498,39.74523288
106575742,116.0163438,39.75121483
106659372,116.0154969,39.75043521
100102241,116.0155835,39.7610796
106732949,116.016398,39.77559047
106536781,116.0140512,39.77631351
106656149,116.0139369,39.77695022
106252494,116.0149552,39.81625853
8630364246,116.014776,39.89931471
